"ghm","ghs","borne_basse","borne_haute","dms_n","rsavclass","noseqta","anseqta"
"11K05Z","",1,1,1,"11","005","2013"
"11K06Z","",1,1,1,"11","005","2013"
"11K07Z","",1,1,1,"11","005","2013"
"11M021","",2,8,2.56347857206764,"11","005","2013"
"11M022","",3,13,4.34296250768285,"11","005","2013"
"11M023","",3,30,8.0265625,"11","005","2013"
"11M024","",3,58,11.6944444444444,"11","005","2013"
"11M02T","",1,1,1,"11","005","2013"
"11M031","",1,12,2.78754148583099,"11","005","2013"
"11M032","",3,15,4.58205689277899,"11","005","2013"
"11M033","",4,21,6.39253996447602,"11","005","2013"
"11M034","",4,28,8.41735537190083,"11","005","2013"
"11M041","",1,12,2.55986551796596,"11","005","2013"
"11M042","",2,28,6.41309308364151,"11","005","2013"
"11M043","",3,37,9.47282568399199,"11","005","2013"
"11M044","",4,56,13.2175655481592,"11","005","2013"
"11M061","",2,21,3.23687972227895,"11","005","2013"
"11M062","",2,38,7.96760738374157,"11","005","2013"
"11M063","",3,51,12.6352727780103,"11","005","2013"
"11M064","",3,76,16.7314049586777,"11","005","2013"
"11M06T","",1,1,1,"11","005","2013"
"11M071","",2,18,3.13320079522863,"11","005","2013"
"11M072","",2,40,7.97736351531292,"11","005","2013"
"11M073","",3,61,14.3103248259861,"11","005","2013"
"11M074","",4,87,19.8965517241379,"11","005","2013"
"11M07T","",1,1,1,"11","005","2013"
"11M081","",1,28,3.56477438136827,"11","005","2013"
"11M082","",2,30,6.63131313131313,"11","005","2013"
"11M083","",3,62,10.57,"11","005","2013"
"11M084","",4,329,20.9677419354839,"11","005","2013"
"11M101","",1,11,2.75575757575758,"11","005","2013"
"11M102","",3,30,5.45351473922902,"11","005","2013"
"11M103","",3,43,9.28089887640449,"11","005","2013"
"11M104","",3,158,17.0952380952381,"11","005","2013"
"11M111","",1,13,1.91414944356121,"11","005","2013"
"11M112","",3,17,5.04651162790698,"11","005","2013"
"11M113","",3,28,7.44444444444444,"11","005","2013"
"11M114","",5,22,7,"11","005","2013"
"11M121","",2,14,2.9982189119171,"11","005","2013"
"11M122","",3,22,5.1030303030303,"11","005","2013"
"11M123","",3,33,8.21332479180013,"11","005","2013"
"11M124","",3,47,12.2245430809399,"11","005","2013"
"11M12T","",1,1,1,"11","005","2013"
"11M151","",1,17,4.48775055679287,"11","005","2013"
"11M152","",2,22,6.51234076433121,"11","005","2013"
"11M153","",3,42,9.87724014336917,"11","005","2013"
"11M154","",3,54,13.6071428571429,"11","005","2013"
"11M161","",1,13,2.4943929115326,"11","005","2013"
"11M162","",2,34,7.44902073732719,"11","005","2013"
"11M163","",3,62,12.5616901408451,"11","005","2013"
"11M164","",3,96,17.2224532224532,"11","005","2013"
"11M171","",1,5,1.65491525423729,"11","005","2013"
"11M172","",3,25,5.12103746397695,"11","005","2013"
"11M173","",3,35,7.78378378378378,"11","005","2013"
"11M174","",4,83,10.7948717948718,"11","005","2013"
"11M18Z","",1,8,2.21709401709402,"11","005","2013"
"11M19Z","",1,46,4.01623461639173,"11","005","2013"
"11M201","",2,20,6.1038374717833,"11","005","2013"
"11M202","",3,17,5.875,"11","005","2013"
"11M203","",4,12,8.125,"11","005","2013"
"11M204","",,,10,"11","005","2013"
"12C031","",1,14,3.39308919078559,"11","005","2013"
"12C032","",2,28,6.02867383512545,"11","005","2013"
"12C033","",3,53,10.0849056603774,"11","005","2013"
"12C034","",4,55,13.2666666666667,"11","005","2013"
"12C041","4518",2,10,4.11162126313641,"11","005","2013"
"12C041","4561",1,6,1.98076923076923,"11","005","2013"
"12C042","",3,19,5.69204873356845,"11","005","2013"
"12C043","",3,35,8.37550362610798,"11","005","2013"
"12C044","",3,94,15.9406779661017,"11","005","2013"
"12C051","",1,8,2.28952772073922,"11","005","2013"
"12C052","",3,35,6.125,"11","005","2013"
"12C053","",3,83,16.4047619047619,"11","005","2013"
"12C054","",3,124,29.1666666666667,"11","005","2013"
"12C061","",1,5,1.44508228090318,"11","005","2013"
"12C062","",3,10,4.1551724137931,"11","005","2013"
"12C063","",3,11,5.71428571428571,"11","005","2013"
"12C064","",7,18,9.8,"11","005","2013"
"12C071","",1,5,1.87381443298969,"11","005","2013"
"12C072","",2,28,6.20751341681574,"11","005","2013"
"12C073","",3,83,13.8381502890173,"11","005","2013"
"12C074","",3,186,26,"11","005","2013"
"12C081","",1,4,1.40591133004926,"11","005","2013"
"12C082","",3,31,5.80165289256198,"11","005","2013"
"12C083","",3,106,13.3555555555556,"11","005","2013"
"12C084","",3,69,16.7619047619048,"11","005","2013"
"12C091","",2,18,4.24848484848485,"11","005","2013"
"12C092","",2,44,7.82142857142857,"11","005","2013"
"12C093","",3,51,15.3529411764706,"11","005","2013"
"12C094","",11,410,72.6666666666667,"11","005","2013"
"12C101","",1,12,2.70704225352113,"11","005","2013"
"12C102","",3,41,7.33734939759036,"11","005","2013"
"12C103","",3,77,13.8108108108108,"11","005","2013"
"12C104","",3,203,28.8484848484848,"11","005","2013"
"12C111","",2,14,6.32120062101087,"11","005","2013"
"12C112","",3,22,8.39404197698037,"11","005","2013"
"12C113","",4,48,12.4967177242888,"11","005","2013"
"12C114","",4,157,22.4873949579832,"11","005","2013"
"12C121","",4,15,7.9502712477396,"11","005","2013"
"12C122","",4,24,9.20954356846473,"11","005","2013"
"12C123","",4,39,12.0698924731183,"11","005","2013"
"12C124","",5,125,19.8026315789474,"11","005","2013"
"12C131","",1,3,1.43181818181818,"11","005","2013"
"12K02Z","",1,1,1,"11","005","2013"
"12K03Z","",1,1,1,"11","005","2013"
"12M031","",2,19,3.19113300492611,"11","005","2013"
"12M032","",2,44,8.15154349859682,"11","005","2013"
"12M033","",3,67,15.2969348659004,"11","005","2013"
"12M034","",4,88,21.5094339622642,"11","005","2013"
"12M03T","",1,1,1,"11","005","2013"
"12M041","",2,11,2.72534142640364,"11","005","2013"
"12M042","",3,19,5.03785103785104,"11","005","2013"
"12M043","",3,31,8.31192660550459,"11","005","2013"
"12M044","",3,56,13.0479041916168,"11","005","2013"
"12M04T","",1,1,1,"11","005","2013"
"12M051","",1,9,1.53297508549096,"11","005","2013"
"12M052","",3,26,5.12807881773399,"11","005","2013"
"12M053","",3,36,9.07575757575758,"11","005","2013"
"12M054","",3,39,13.5,"11","005","2013"
"12M061","",2,11,3.54166666666667,"11","005","2013"
"12M062","",2,21,5.72660410854679,"11","005","2013"
"12M063","",3,40,9.04460245636716,"11","005","2013"
"12M064","",4,59,13.5531365313653,"11","005","2013"
"12M06T","",1,1,1,"11","005","2013"
"12M071","",1,12,1.77578947368421,"11","005","2013"
"12M072","",3,23,5.51643192488263,"11","005","2013"
"12M073","",3,60,10.84375,"11","005","2013"
"12M074","",3,123,15.2413793103448,"11","005","2013"
"12M08Z","",1,92,3.58267716535433,"11","005","2013"
"12M09Z","",1,8,1.59574468085106,"11","005","2013"
"13C031","",2,10,4.37591005893715,"11","005","2013"
"13C032","",3,18,5.81930051813471,"11","005","2013"
"13C033","",3,44,9.16717791411043,"11","005","2013"
"13C034","",3,115,18.5161290322581,"11","005","2013"
"13C041","",2,9,3.97548358074674,"11","005","2013"
"13C042","",3,17,5.66638935108153,"11","005","2013"
"13C043","",3,56,9.51612903225806,"11","005","2013"
"13C044","",3,69,16.5384615384615,"11","005","2013"
"13C051","",1,18,3.91951219512195,"11","005","2013"
"13C052","",2,32,7.84754521963824,"11","005","2013"
"13C053","",3,84,17.4497041420118,"11","005","2013"
"13C054","",6,141,29.4444444444444,"11","005","2013"
"13C061","",1,10,2.94356540084388,"11","005","2013"
"13C062","",2,18,5.61538461538462,"11","005","2013"
"13C063","",3,37,9.94366197183099,"11","005","2013"
"13C064","",4,76,13.7142857142857,"11","005","2013"
"13C071","",1,8,2.79376462971264,"11","005","2013"
"13C072","",3,26,5.5599173553719,"11","005","2013"
"13C073","",3,40,9.59268292682927,"11","005","2013"
"13C074","",4,94,18.122641509434,"11","005","2013"
"13C081","",1,6,1.51859296482412,"11","005","2013"
"13C082","",3,34,5.91571753986333,"11","005","2013"
"13C083","",2,56,12.7643312101911,"11","005","2013"
"13C084","",3,77,18.6849315068493,"11","005","2013"
"13C091","",2,11,2.76542056074766,"11","005","2013"
"13C092","",3,29,5.67027027027027,"11","005","2013"
"13C093","",3,80,14.7624309392265,"11","005","2013"
"13C094","",4,136,25.8888888888889,"11","005","2013"
"13C09T","",1,1,1,"11","005","2013"
"13C101","",2,3,2.15378356387307,"11","005","2013"
"13C102","",3,7,3.4,"11","005","2013"
"13C103","",,,6,"11","005","2013"
"13C10T","",1,1,1,"11","005","2013"
"13C111","",1,6,1.51134846461949,"11","005","2013"
"13C112","",2,35,6.4375,"11","005","2013"
"13C113","",2,138,17.1538461538462,"11","005","2013"
"13C114","",8,80,27.5,"11","005","2013"
"13C121","",1,5,1.41042446941323,"11","005","2013"
"13C122","",3,19,4.92380952380952,"11","005","2013"
"13C123","",3,36,8.54545454545455,"11","005","2013"
"13C124","",3,75,19.7,"11","005","2013"
"13C131","",2,16,4.28957528957529,"11","005","2013"
"13C132","",2,29,8.64685314685315,"11","005","2013"
"13C133","",3,61,14.4979423868313,"11","005","2013"
"13C134","",3,186,25.7272727272727,"11","005","2013"
"13C13T","",1,1,1,"11","005","2013"
"13C141","",2,18,6.21912157243387,"11","005","2013"
"13C142","",3,32,9.28088847755669,"11","005","2013"
"13C143","",4,63,16.2424581005587,"11","005","2013"
"13C144","",6,119,26.336231884058,"11","005","2013"
"13C151","",3,11,5.41405082212257,"11","005","2013"
"13C152","",3,22,7.46021840873635,"11","005","2013"
"13C153","",4,46,11.1601941747573,"11","005","2013"
"13C154","",3,99,17.7121212121212,"11","005","2013"
"13C171","",1,3,1.71478361893697,"11","005","2013"
"13C172","",3,13,3.98429319371728,"11","005","2013"
"13C173","",3,21,6.44347826086956,"11","005","2013"
"13C174","",2,138,20,"11","005","2013"
"13C181","",2,11,4.58106396453452,"11","005","2013"
"13C182","",3,11,5.68794326241135,"11","005","2013"
"13C183","",3,27,8.20634920634921,"11","005","2013"
"13C184","",5,16,10.2222222222222,"11","005","2013"
"13C191","",1,4,1.85853432282004,"11","005","2013"
"13C192","",3,13,4.47457627118644,"11","005","2013"
"13C193","",4,27,6.2,"11","005","2013"
"13C194","",,,50,"11","005","2013"
"13C201","",1,6,1.4005376344086,"11","005","2013"
"13C202","",2,31,6.5,"11","005","2013"
"13C203","",2,20,9.8,"11","005","2013"
"13C204","",,,13,"11","005","2013"
"13K02Z","",1,1,1,"11","005","2013"
"13K03Z","",1,1,1,"11","005","2013"
"13K04Z","",1,1,1,"11","005","2013"
"13K05Z","",1,1,1,"11","005","2013"
"13M031","",2,38,4.04939271255061,"11","005","2013"
"13M032","",2,49,9.11138310893513,"11","005","2013"
"13M033","",3,75,15.2161290322581,"11","005","2013"
"13M034","",4,91,21.3345195729537,"11","005","2013"
"13M03T","",1,1,1,"11","005","2013"
"13M041","",2,10,2.65099484156227,"11","005","2013"
"13M042","",3,32,5.98820326678766,"11","005","2013"
"13M043","",3,58,11.0818965517241,"11","005","2013"
"13M044","",3,71,16.4745762711864,"11","005","2013"
"13M04T","",1,1,1,"11","005","2013"
"13M051","",1,9,3.05627403005942,"11","005","2013"
"13M052","",3,26,5.58966565349544,"11","005","2013"
"13M053","",3,35,7.92682926829268,"11","005","2013"
"13M054","",3,56,14.530303030303,"11","005","2013"
"13M061","",2,9,3.08319738988581,"11","005","2013"
"13M062","",3,20,5.05806451612903,"11","005","2013"
"13M063","",3,49,9.60526315789474,"11","005","2013"
"13M064","",4,57,10.1612903225806,"11","005","2013"
"13M06T","",1,1,1,"11","005","2013"
"13M071","",1,8,2.25405844155844,"11","005","2013"
"13M072","",3,18,4.9593023255814,"11","005","2013"
"13M073","",3,38,9.42857142857143,"11","005","2013"
"13M074","",3,104,18.0769230769231,"11","005","2013"
"13M081","",1,154,3.77777777777778,"11","005","2013"
"13M082","",,,4,"11","005","2013"
"13M09Z","",1,14,2.15609756097561,"11","005","2013"
"13M10Z","",1,5,1.70634920634921,"11","005","2013"
"14C03A","",2,24,6.16939890710383,"11","005","2013"
"14C03B","",3,21,7.12213740458015,"11","005","2013"
"14C03C","",4,33,10.2539682539683,"11","005","2013"
"14C03D","",4,73,13.0714285714286,"11","005","2013"
"14C04T","",1,1,1,"11","005","2013"
"14C04Z","",2,22,4.71342685370742,"11","005","2013"
"14C05Z","",1,10,1.69083610361914,"11","005","2013"
"14C06A","",1,13,4.91509433962264,"11","005","2013"
"14C06B","",3,13,5.06,"11","005","2013"
"14C06C","",3,29,7.61481481481481,"11","005","2013"
"14C06D","",4,79,11.4736842105263,"11","005","2013"
"14C07A","",3,19,7.28372681281619,"11","005","2013"
"14C07B","",4,75,12.0931857891672,"11","005","2013"
"14C07C","",3,64,13.485119047619,"11","005","2013"
"14C07D","",4,104,19.8642857142857,"11","005","2013"
"14C08A","",3,11,5.90409414735323,"11","005","2013"
"14C08B","",3,38,8.49570018048625,"11","005","2013"
"14C08C","",4,53,11.5310433112865,"11","005","2013"
"14C08D","",4,62,15.0835475578406,"11","005","2013"
"14C09A","",1,8,2.38012025554303,"11","005","2013"
"14C09B","",3,15,4.8894472361809,"11","005","2013"
"14C10T","",1,1,1,"11","005","2013"
"14C10Z","",2,21,4.30017452006981,"11","005","2013"
"14M02A","",2,15,4.35029190992494,"11","005","2013"
"14M02B","",2,25,6.7102615694165,"11","005","2013"
"14M02T","",1,1,1,"11","005","2013"
"14M03A","",1,11,2.42032227331096,"11","005","2013"
"14M03B","",2,26,5.86172686405209,"11","005","2013"
"14M03C","",3,38,7.87886944818304,"11","005","2013"
"14M03D","",4,93,13.9572953736655,"11","005","2013"
"14Z04T","",1,1,1,"11","005","2013"
"14Z04Z","",2,14,2.95632698768197,"11","005","2013"
"14Z06T","",1,1,1,"11","005","2013"
"14Z06Z","",2,15,3.48361310951239,"11","005","2013"
"14Z08Z","",1,2,1.12725546058879,"11","005","2013"
"14Z09Z","",1,12,3.69533527696793,"11","005","2013"
"14Z10A","",2,10,3.08461921353907,"11","005","2013"
"14Z10B","",2,34,7.44941634241245,"11","005","2013"
"14Z10T","",1,1,1,"11","005","2013"
"14Z11A","",2,38,8.10326449033977,"11","005","2013"
"14Z11B","",3,71,13.1811320754717,"11","005","2013"
"14Z12A","",2,26,6.1438202247191,"11","005","2013"
"14Z12B","",2,51,9.72933549432739,"11","005","2013"
"14Z13A","",3,10,4.64454787923476,"11","005","2013"
"14Z13B","",3,16,5.82820705176294,"11","005","2013"
"14Z13C","",3,30,8.12240371042549,"11","005","2013"
"14Z13D","",4,48,11.9874551971326,"11","005","2013"
"14Z13T","",1,1,1,"11","005","2013"
"14Z14A","",3,7,3.86762810599031,"11","005","2013"
"14Z14B","",2,14,4.90709320577024,"11","005","2013"
"14Z14C","",3,31,7.48391481649298,"11","005","2013"
"14Z14D","",4,42,11.4011684518014,"11","005","2013"
"14Z14T","",1,1,1,"11","005","2013"
"14Z15Z","",1,7,2.0071605618287,"11","005","2013"
"14Z16T","",1,1,1,"11","005","2013"
"14Z16Z","",2,46,5.38240219629375,"11","005","2013"
"15C02A","",2,173,26.9925373134328,"11","005","2013"
"15C02B","",4,504,65.8753117206982,"11","005","2013"
"15C03A","",4,54,15.5423728813559,"11","005","2013"
"15C03B","",5,178,33.3900709219858,"11","005","2013"
"15C04A","",1,85,11.5825991189427,"11","005","2013"
"15C04B","",3,181,28.8887122416534,"11","005","2013"
"15C05A","",1,189,47.8617021276596,"11","005","2013"
"15C05B","",4,336,73.536312849162,"11","005","2013"
"15C06A","",1,214,53.53125,"11","005","2013"
"15C06B","",3,326,91.8950276243094,"11","005","2013"
"15M02Z","",1,6,1.63923132704859,"11","005","2013"
"15M03E","",1,3,1.72413793103448,"11","005","2013"
"15M04E","",2,136,16.8205445544554,"11","005","2013"
"15M05A","",2,6,3.71843861524867,"11","005","2013"
"15M05B","",3,10,5.16441005802708,"11","005","2013"
"15M05C","",3,43,8.66764152914143,"11","005","2013"
"15M05D","",3,113,17.2866152768045,"11","005","2013"
"15M06A","",3,9,4.29498714652956,"11","005","2013"
"15M06B","",3,15,5.94807849550286,"11","005","2013"
"15M06C","",3,48,10.1223241590214,"11","005","2013"
"15M06D","",3,94,17.5222929936306,"11","005","2013"
"15M07A","",2,17,6.17463182897862,"11","005","2013"
"15M07B","",3,52,11.7117973079968,"11","005","2013"
"15M07C","",3,144,22.5333333333333,"11","005","2013"
"15M08A","",3,26,8.60287964558208,"11","005","2013"
"15M08B","",3,52,13.8295857988166,"11","005","2013"
"15M08C","",3,100,21.9586206896552,"11","005","2013"
"15M09A","",3,38,12.8455478197142,"11","005","2013"
"15M09B","",4,60,18.409312398484,"11","005","2013"
"15M09C","",3,104,27.413612565445,"11","005","2013"
"15M10A","",3,47,17.0572634116938,"11","005","2013"
"15M10B","",5,64,23.2438356164384,"11","005","2013"
"15M10C","",3,130,29.95,"11","005","2013"
"15M11A","",3,58,20.7800865800866,"11","005","2013"
"15M11B","",5,74,28.1955034213099,"11","005","2013"
"15M11C","",3,121,34.3179723502304,"11","005","2013"
"15M12A","",3,83,28.0299020905001,"11","005","2013"
"15M12B","",5,110,39.5245022970904,"11","005","2013"
"15M13A","",3,114,36.5257025359835,"11","005","2013"
"15M13B","",8,132,52.5329441201001,"11","005","2013"
"15M14A","",1,202,46.3087378640777,"11","005","2013"
"15M14B","",10,201,72.8516949152542,"11","005","2013"
"15Z10E","",1,94,6,"11","005","2013"
"16C021","",2,21,6.38260869565217,"11","005","2013"
"16C022","",3,57,10.6722408026756,"11","005","2013"
"16C023","",4,63,14.3260869565217,"11","005","2013"
"16C024","",4,228,36.8589743589744,"11","005","2013"
"16C031","",1,13,2.54725274725275,"11","005","2013"
"16C032","",2,48,7.66310160427807,"11","005","2013"
"16C033","",2,86,16.6984924623116,"11","005","2013"
"16C034","",3,199,34.6119402985075,"11","005","2013"
"16M061","",2,30,7.23668639053254,"11","005","2013"
"16M062","",2,34,9.91294117647059,"11","005","2013"
"16M063","",3,55,13.8670520231214,"11","005","2013"
"16M064","",5,109,22.8064516129032,"11","005","2013"
"16M06T","",1,1,1,"11","005","2013"
"16M071","",1,3,1.96894409937888,"11","005","2013"
"16M072","",4,3,3,"11","005","2013"
"16M081","",1,10,1.95774647887324,"11","005","2013"
"16M082","",2,41,5.56521739130435,"11","005","2013"
"16M083","",3,86,12.5573770491803,"11","005","2013"
"16M084","",2,158,27.4516129032258,"11","005","2013"
"16M091","",1,16,2.61217587373168,"11","005","2013"
"16M092","",2,32,6.70703125,"11","005","2013"
"16M093","",3,62,11.384437596302,"11","005","2013"
"16M094","",3,84,16.2957142857143,"11","005","2013"
"16M101","",2,19,4.44941790445604,"11","005","2013"
"16M102","",2,32,7.84763390535621,"11","005","2013"
"16M103","",3,60,13.3701298701299,"11","005","2013"
"16M104","",3,113,18.9868287740628,"11","005","2013"
"16M10T","",1,1,1,"11","005","2013"
"16M111","",2,27,3.80274129664374,"11","005","2013"
"16M112","",2,33,8.0055978925581,"11","005","2013"
"16M113","",3,48,11.839321692411,"11","005","2013"
"16M114","",3,71,16.001906577693,"11","005","2013"
"16M11T","",1,1,1,"11","005","2013"
"16M121","",2,16,3.66207309766327,"11","005","2013"
"16M122","",2,36,7.54002463054187,"11","005","2013"
"16M123","",3,71,13.6168831168831,"11","005","2013"
"16M124","",4,101,19.8846153846154,"11","005","2013"
"16M12T","",1,1,1,"11","005","2013"
"16M131","",1,18,2.02136639409127,"11","005","2013"
"16M132","",2,35,6.85309617918314,"11","005","2013"
"16M133","",3,53,10.448275862069,"11","005","2013"
"16M134","",3,66,15.1699164345404,"11","005","2013"
"16M14Z","",1,8,2.05859375,"11","005","2013"
"16M15Z","",1,37,3.65604395604396,"11","005","2013"
"16M161","",2,17,4.04849453770317,"11","005","2013"
"16M162","",2,27,6.33995459704881,"11","005","2013"
"16M163","",3,53,10.1614832535885,"11","005","2013"
"16M164","",3,102,15.2312925170068,"11","005","2013"
"16M16T","",1,1,1,"11","005","2013"
"16M171","",2,11,3.32266666666667,"11","005","2013"
"16M172","",2,30,6.23125,"11","005","2013"
"16M173","",3,86,11.4,"11","005","2013"
"16M174","",3,100,14.25,"11","005","2013"
"16M17T","",1,1,1,"11","005","2013"
"16M181","",1,23,2.14798206278027,"11","005","2013"
"16M182","",2,40,9,"11","005","2013"
"16M183","",3,106,22.9090909090909,"11","005","2013"
"16M184","",6,25,12,"11","005","2013"
"17C021","",2,17,4.79875419262099,"11","005","2013"
"17C022","",2,33,8.18157543391188,"11","005","2013"
"17C023","",2,83,18.0658436213992,"11","005","2013"
"17C024","",4,187,35.9534050179211,"11","005","2013"
"17C031","",1,18,2.91066282420749,"11","005","2013"
"17C032","",2,57,10.163323782235,"11","005","2013"
"17C033","",3,89,20.2594086021505,"11","005","2013"
"17C034","",6,148,36.1284916201117,"11","005","2013"
"17C041","",2,23,6.04749340369393,"11","005","2013"
"17C042","",3,41,9.99410029498525,"11","005","2013"
"17C043","",4,86,17.5357142857143,"11","005","2013"
"17C044","",6,156,34.73125,"11","005","2013"
"17C051","",1,19,3.08465319497542,"11","005","2013"
"17C052","",2,38,7.8,"11","005","2013"
"17C053","",2,90,17.2669683257919,"11","005","2013"
"17C054","",5,133,32.5040650406504,"11","005","2013"
"17K041","6470",1,13,2.92080184028919,"11","005","2013"
"17K041","6523",2,3,2.04845980465815,"11","005","2013"
"17K041","6524",1,2,1.53,"11","005","2013"
"17K041","6525",1,10,1.66666666666667,"11","005","2013"
"17K042","",3,83,8.37319884726225,"11","005","2013"
"17K043","",3,90,12.5062189054726,"11","005","2013"
"17K044","",3,125,25.1544715447154,"11","005","2013"
"17K051","",1,2,1.91252485089463,"11","005","2013"
"17K052","",3,3,3,"11","005","2013"
"17K053","",,,14,"11","005","2013"
"17K061","",1,6,2.83427940712709,"11","005","2013"
"17K062","",3,7,3.86653116531165,"11","005","2013"
"17K063","",3,33,5.68,"11","005","2013"
"17K064","",4,23,9.71428571428571,"11","005","2013"
"17M051","",1,13,3.46600688468158,"11","005","2013"
"17M052","",2,47,7.0520156046814,"11","005","2013"
"17M053","",3,77,9.66290018832392,"11","005","2013"
"17M054","",4,68,24.9302721088435,"11","005","2013"
"17M061","",3,9,3.99483399293073,"11","005","2013"
"17M062","",2,16,4.42558063460909,"11","005","2013"
"17M063","",3,40,7.20818557919622,"11","005","2013"
"17M064","",3,78,15.9494712103408,"11","005","2013"
"17M06T","",1,3,1.45,"11","005","2013"
"17M071","",2,26,3.61496196111581,"11","005","2013"
"17M072","",2,42,8.14386459802539,"11","005","2013"
"17M073","",3,67,14.4120547945205,"11","005","2013"
"17M074","",3,104,21.9634146341463,"11","005","2013"
"17M07T","",1,1,1,"11","005","2013"
"17M081","",1,33,2.5,"11","005","2013"
"17M082","",2,87,8.63461538461539,"11","005","2013"
"17M083","",3,81,16.6630434782609,"11","005","2013"
"17M084","",6,125,36.9771689497717,"11","005","2013"
"17M091","",1,18,2.46908315565032,"11","005","2013"
"17M092","",2,43,7.9386733416771,"11","005","2013"
"17M093","",2,83,15.5698757763975,"11","005","2013"
"17M094","",5,97,32.5270833333333,"11","005","2013"
"17M111","",1,16,2.64712643678161,"11","005","2013"
"17M112","",2,46,8.28884826325411,"11","005","2013"
"17M113","",3,67,14.1466666666667,"11","005","2013"
"17M114","",3,101,23.8248407643312,"11","005","2013"
"17M121","",1,18,2.64353197674419,"11","005","2013"
"17M122","",2,55,8.80843706777317,"11","005","2013"
"17M123","",3,68,13.9489959125644,"11","005","2013"
"17M124","",3,125,25.5751570807153,"11","005","2013"
"17M131","",1,20,2.86811023622047,"11","005","2013"
"17M132","",2,47,8.9156976744186,"11","005","2013"
"17M133","",3,72,13.1111111111111,"11","005","2013"
"17M134","",3,256,25.135593220339,"11","005","2013"
"17M14Z","",1,22,2.15779981965735,"11","005","2013"
"18C021","",1,47,5.13692946058091,"11","005","2013"
"18C022","",2,68,14.9978118161926,"11","005","2013"
"18C023","",3,130,24.1322081575246,"11","005","2013"
"18C024","",4,215,38.2503097893432,"11","005","2013"
"18M021","",1,5,1.80858591192312,"11","005","2013"
"18M022","",3,14,4.44624167459562,"11","005","2013"
"18M023","",3,30,6.73770491803279,"11","005","2013"
"18M024","",4,22,8.04504504504505,"11","005","2013"
"18M031","",2,18,4.10143769968051,"11","005","2013"
"18M032","",2,29,6.90773809523809,"11","005","2013"
"18M033","",3,59,12.60853432282,"11","005","2013"
"18M034","",3,118,19.5326086956522,"11","005","2013"
"18M03T","",1,1,1,"11","005","2013"
"18M041","",2,16,3.71009112386095,"11","005","2013"
"18M042","",2,28,6.27238892765759,"11","005","2013"
"18M043","",3,46,10.2030360531309,"11","005","2013"
"18M044","",3,67,12.938123752495,"11","005","2013"
"18M04T","",1,1,1,"11","005","2013"
"18M061","",1,18,4.35099337748344,"11","005","2013"
"18M062","",2,30,7.42517006802721,"11","005","2013"
"18M063","",3,58,11.0336538461538,"11","005","2013"
"18M064","",4,99,14.5222222222222,"11","005","2013"
"18M071","",2,33,5.63866623917922,"11","005","2013"
"18M072","",2,43,10.302801030264,"11","005","2013"
"18M073","",3,69,14.7690930787589,"11","005","2013"
"18M074","",4,105,20.2642196693752,"11","005","2013"
"18M07T","",1,1,1,"11","005","2013"
"18M091","",2,11,3.45690376569038,"11","005","2013"
"18M092","",2,16,5.06748466257669,"11","005","2013"
"18M093","",3,35,7.7,"11","005","2013"
"18M094","",3,106,17.3695652173913,"11","005","2013"
"18M09T","",1,1,1,"11","005","2013"
"18M101","",1,20,3.86728655959425,"11","005","2013"
"18M102","",2,37,7.7233676975945,"11","005","2013"
"18M103","",3,69,12.3646408839779,"11","005","2013"
"18M104","",3,146,18.3162790697674,"11","005","2013"
"18M111","",2,15,3.09699958898479,"11","005","2013"
"18M112","",2,27,5.91196698762036,"11","005","2013"
"18M113","",3,53,11.2242744063325,"11","005","2013"
"18M114","",4,83,15.9590163934426,"11","005","2013"
"18M11T","",1,1,1,"11","005","2013"
"18M12Z","",1,15,2.41447368421053,"11","005","2013"
"18M13E","",1,1,1,"11","005","2013"
"18M14T","",1,1,1,"11","005","2013"
"18M14Z","",1,58,7.80506822612086,"11","005","2013"
"18M151","",1,21,4.74781341107872,"11","005","2013"
"18M152","",2,38,7.39393939393939,"11","005","2013"
"18M153","",3,51,11.5555555555556,"11","005","2013"
"18M154","",4,72,11.6842105263158,"11","005","2013"
"19C021","",1,24,3.92176039119804,"11","005","2013"
"19C022","",2,123,14.7074829931973,"11","005","2013"
"19C023","",4,87,19.8451882845188,"11","005","2013"
"19C024","",4,280,42.1940298507463,"11","005","2013"
"19M021","",2,26,4.86446020488574,"11","005","2013"
"19M022","",2,36,8.15710205141522,"11","005","2013"
"19M023","",3,42,10.5450767263427,"11","005","2013"
"19M024","",4,49,13.5221631205674,"11","005","2013"
"19M02T","",1,1,1,"11","005","2013"
"19M061","",1,47,7.26668960770819,"11","005","2013"
"19M062","",2,46,11.3276935215219,"11","005","2013"
"19M063","",3,55,13.9891654628292,"11","005","2013"
"19M064","",5,83,19.1615138592751,"11","005","2013"
"19M06T","",1,1,1,"11","005","2013"
"19M071","",2,46,6.18563516169376,"11","005","2013"
"19M072","",2,46,10.4704855047153,"11","005","2013"
"19M073","",3,63,14.3384861407249,"11","005","2013"
"19M074","",3,122,21.9877883310719,"11","005","2013"
"19M07T","",1,1,1,"11","005","2013"
"19M101","",2,31,5.12640635340834,"11","005","2013"
"19M102","",2,37,7.85198555956679,"11","005","2013"
"19M103","",3,41,11.3675048355899,"11","005","2013"
"19M104","",4,21,9.42857142857143,"11","005","2013"
"19M10T","",1,1,1,"11","005","2013"
"19M111","",2,33,5.63157336726039,"11","005","2013"
